Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-07-12;61,00;40,00;59,00;48,00;33,00;46,00;12,00;15,00;15,00;9,00;7,00;14,00;7,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;9,00
2020-07-19;61,00;29,00;50,00;24,00;15,00;39,00;20,00;8,00;9,00;15,00;0,00;12,00;8,00;4,00;0,00;4,00;15,00;3,00;0,00;0,00;0,00
2020-07-26;37,00;28,00;23,00;33,00;33,00;30,00;16,00;15,00;0,00;14,00;0,00;7,00;10,00;0,00;0,00;5,00;0,00;7,00;0,00;8,00;5,00
2020-08-02;50,00;32,00;40,00;26,00;26,00;40,00;15,00;24,00;6,00;5,00;9,00;0,00;7,00;5,00;3,00;0,00;10,00;3,00;0,00;3,00;7,00
2020-08-09;51,00;26,00;39,00;18,00;11,00;19,00;11,00;4,00;0,00;3,00;0,00;9,00;8,00;0,00;12,00;3,00;0,00;4,00;3,00;0,00;0,00
2020-08-16;37,00;25,00;36,00;33,00;61,00;16,00;8,00;31,00;5,00;0,00;0,00;8,00;4,00;9,00;4,00;4,00;3,00;5,00;0,00;0,00;0,00
2020-08-23;56,00;32,00;35,00;20,00;77,00;27,00;7,00;3,00;6,00;6,00;7,00;8,00;5,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;23,00;39,00;43,00;20,00;15,00;7,00;5,00;6,00;7,00;7,00;8,00;11,00;4,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;8,00
2020-09-06;28,00;24,00;96,00;16,00;14,00;11,00;4,00;5,00;6,00;0,00;0,00;6,00;6,00;4,00;0,00;0,00;7,00;0,00;0,00;0,00;6,00
2020-09-13;5,00;13,00;33,00;9,00;7,00;6,00;0,00;9,00;4,00;5,00;0,00;6,00;0,00;0,00;3,00;6,00;0,00;0,00;4,00;0,00;0,00
2020-09-20;7,00;7,00;21,00;5,00;18,00;6,00;8,00;0,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;12,00;0,00;11,00;0,00;0,00;7,00;4,00;3,00;4,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2020-10-04;23,00;7,00;4,00;6,00;3,00;7,00;0,00;0,00;6,00;4,00;0,00;0,00;10,00;15,00;0,00;0,00;11,00;7,00;0,00;0,00;5,00
2020-10-11;15,00;7,00;5,00;5,00;7,00;4,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-10-18;12,00;0,00;4,00;14,00;0,00;3,00;8,00;0,00;0,00;0,00;3,00;0,00;0,00;4,00;0,00;8,00;0,00;7,00;0,00;5,00;0,00
2020-10-25;35,00;0,00;0,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;4,00;4,00;0,00;0,00;5,00;7,00
2020-11-01;11,00;3,00;13,00;4,00;0,00;0,00;0,00;6,00;8,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-11-08;10,00;10,00;0,00;5,00;6,00;10,00;10,00;5,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;5,00;0,00;4,00;7,00;15,00;6,00;4,00;5,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;5,00;4,00;0,00;11,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00
2020-11-29;9,00;6,00;8,00;0,00;7,00;6,00;0,00;0,00;4,00;8,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;4,00;5,00;0,00
2020-12-06;7,00;5,00;4,00;8,00;0,00;8,00;5,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00
2020-12-13;13,00;13,00;0,00;0,00;0,00;7,00;0,00;16,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;3,00
2020-12-20;6,00;4,00;7,00;0,00;5,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;12,00;9,00;3,00;6,00;0,00;9,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;4,00;0,00
2021-01-03;20,00;9,00;7,00;3,00;10,00;3,00;9,00;8,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;6,00;4,00;7,00;0,00;6,00;0,00
2021-01-10;5,00;12,00;8,00;8,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;4,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-01-17;13,00;0,00;9,00;0,00;3,00;8,00;0,00;3,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;3,00;0,00;0,00;4,00;0,00;0,00
2021-01-24;11,00;4,00;0,00;5,00;7,00;6,00;10,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;17,00;5,00;10,00;0,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;8,00;11,00;7,00;13,00;0,00;0,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;22,00;4,00;0,00;8,00;0,00;7,00;0,00;13,00;0,00;0,00;0,00;0,00;6,00;0,00;4,00;6,00;7,00;0,00;4,00;0,00;3,00
2021-02-21;6,00;8,00;0,00;6,00;0,00;0,00;0,00;4,00;0,00;3,00;4,00;6,00;0,00;5,00;0,00;4,00;0,00;4,00;0,00;0,00;6,00
2021-02-28;18,00;4,00;7,00;7,00;14,00;0,00;0,00;4,00;0,00;5,00;0,00;0,00;3,00;0,00;4,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;35,00;12,00;9,00;5,00;10,00;4,00;7,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;24,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00
2021-03-21;6,00;4,00;4,00;8,00;8,00;0,00;10,00;6,00;0,00;3,00;0,00;6,00;5,00;0,00;0,00;5,00;0,00;4,00;7,00;0,00;0,00
2021-03-28;11,00;5,00;4,00;4,00;0,00;0,00;4,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;4,00;0,00;0,00;0,00;4,00;0,00
2021-04-04;5,00;11,00;23,00;0,00;0,00;0,00;0,00;7,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-04-11;11,00;13,00;7,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;18,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;4,00
2021-04-18;17,00;13,00;10,00;0,00;8,00;0,00;7,00;10,00;0,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;6,00;0,00
2021-04-25;20,00;0,00;7,00;9,00;13,00;3,00;0,00;0,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2021-05-02;19,00;14,00;3,00;10,00;10,00;8,00;5,00;17,00;8,00;7,00;0,00;3,00;0,00;9,00;3,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;29,00;15,00;8,00;11,00;10,00;17,00;8,00;9,00;5,00;4,00;0,00;0,00;14,00;8,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;35,00;13,00;18,00;10,00;5,00;19,00;12,00;8,00;10,00;0,00;7,00;3,00;0,00;9,00;0,00;0,00;4,00;15,00;7,00;5,00;0,00
2021-05-23;28,00;20,00;16,00;15,00;33,00;18,00;12,00;4,00;16,00;12,00;18,00;7,00;5,00;6,00;3,00;0,00;0,00;4,00;5,00;0,00;4,00
2021-05-30;28,00;23,00;27,00;12,00;17,00;0,00;9,00;14,00;8,00;12,00;6,00;5,00;0,00;0,00;0,00;8,00;4,00;6,00;3,00;0,00;0,00
2021-06-06;42,00;10,00;11,00;0,00;0,00;12,00;0,00;7,00;6,00;10,00;0,00;3,00;3,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-06-13;44,00;25,00;46,00;12,00;23,00;20,00;5,00;0,00;15,00;0,00;8,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;6,00
2021-06-20;60,00;43,00;26,00;24,00;21,00;25,00;17,00;9,00;5,00;10,00;6,00;0,00;0,00;6,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2021-06-27;54,00;24,00;29,00;18,00;20,00;37,00;9,00;16,00;13,00;12,00;9,00;10,00;0,00;0,00;0,00;4,00;0,00;11,00;0,00;0,00;0,00
2021-07-04;71,00;49,00;41,00;40,00;30,00;48,00;4,00;14,00;4,00;13,00;6,00;18,00;9,00;7,00;6,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;70,00;25,00;48,00;30,00;46,00;39,00;4,00;14,00;12,00;20,00;10,00;8,00;8,00;7,00;0,00;4,00;11,00;11,00;0,00;0,00;0,00
2021-07-18;57,00;37,00;40,00;26,00;24,00;43,00;23,00;15,00;4,00;32,00;14,00;15,00;6,00;10,00;7,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;74,00;36,00;44,00;29,00;39,00;28,00;14,00;16,00;4,00;22,00;0,00;4,00;7,00;9,00;0,00;0,00;0,00;0,00;0,00;4,00;11,00
2021-08-01;71,00;22,00;21,00;28,00;22,00;25,00;16,00;22,00;16,00;17,00;0,00;14,00;0,00;12,00;0,00;0,00;3,00;12,00;0,00;0,00;5,00
2021-08-08;46,00;27,00;58,00;21,00;27,00;20,00;10,00;15,00;0,00;17,00;4,00;7,00;20,00;0,00;0,00;5,00;0,00;0,00;0,00;7,00;0,00
2021-08-15;52,00;18,00;40,00;19,00;23,00;27,00;17,00;15,00;9,00;14,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;0,00;0,00;4,00
2021-08-22;60,00;19,00;30,00;0,00;29,00;25,00;10,00;9,00;6,00;11,00;0,00;13,00;10,00;6,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-08-29;58,00;7,00;27,00;11,00;29,00;17,00;9,00;7,00;0,00;6,00;4,00;6,00;8,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-09-05;53,00;23,00;24,00;11,00;16,00;14,00;5,00;7,00;0,00;0,00;0,00;16,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00
2021-09-12;33,00;9,00;30,00;10,00;16,00;9,00;14,00;9,00;4,00;14,00;7,00;11,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;37,00;12,00;15,00;0,00;0,00;13,00;0,00;8,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;28,00;20,00;11,00;11,00;8,00;7,00;4,00;4,00;5,00;0,00;0,00;0,00;4,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;10,00
2021-10-03;49,00;6,00;0,00;0,00;0,00;6,00;4,00;12,00;5,00;0,00;6,00;6,00;0,00;4,00;0,00;6,00;4,00;0,00;0,00;0,00;4,00
2021-10-10;24,00;15,00;6,00;11,00;15,00;4,00;6,00;8,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;21,00;6,00;14,00;10,00;6,00;0,00;6,00;4,00;0,00;0,00;0,00;5,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;15,00;9,00;12,00;8,00;0,00;11,00;0,00;0,00;5,00;0,00;6,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;5,00;0,00;4,00
2021-10-31;19,00;5,00;9,00;10,00;11,00;13,00;0,00;0,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;30,00;9,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-11-14;18,00;8,00;6,00;9,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;5,00;10,00
2021-11-21;10,00;10,00;4,00;0,00;5,00;5,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00
2021-11-28;24,00;0,00;12,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00
2021-12-05;8,00;0,00;13,00;6,00;0,00;3,00;0,00;12,00;0,00;0,00;7,00;8,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;21,00;8,00;0,00;9,00;11,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2021-12-19;16,00;10,00;0,00;25,00;0,00;0,00;0,00;0,00;10,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;49,00;12,00;13,00;17,00;6,00;25,00;6,00;0,00;0,00;7,00;6,00;0,00;4,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2022-01-02;38,00;6,00;17,00;0,00;6,00;16,00;0,00;9,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;30,00;14,00;17,00;0,00;24,00;8,00;0,00;8,00;0,00;12,00;0,00;15,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2022-01-16;33,00;16,00;6,00;16,00;9,00;10,00;4,00;6,00;0,00;4,00;0,00;4,00;5,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2022-01-23;36,00;7,00;11,00;6,00;11,00;13,00;7,00;8,00;0,00;4,00;9,00;9,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2022-01-30;33,00;22,00;5,00;0,00;17,00;12,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;14,00;0,00;4,00;5,00;0,00
2022-02-06;55,00;22,00;21,00;15,00;7,00;17,00;10,00;0,00;3,00;11,00;0,00;6,00;12,00;13,00;0,00;11,00;6,00;0,00;0,00;0,00;0,00
2022-02-13;43,00;20,00;15,00;10,00;4,00;10,00;8,00;0,00;9,00;5,00;0,00;5,00;4,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2022-02-20;36,00;15,00;9,00;9,00;20,00;12,00;0,00;9,00;5,00;3,00;3,00;9,00;5,00;3,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00
2022-02-27;50,00;9,00;16,00;14,00;10,00;10,00;6,00;3,00;6,00;5,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;5,00
2022-03-06;42,00;17,00;17,00;0,00;6,00;4,00;10,00;6,00;10,00;6,00;7,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2022-03-13;55,00;11,00;10,00;7,00;10,00;15,00;0,00;3,00;0,00;6,00;0,00;6,00;0,00;0,00;5,00;7,00;0,00;0,00;0,00;0,00;4,00
2022-03-20;54,00;11,00;15,00;20,00;14,00;14,00;8,00;5,00;8,00;6,00;0,00;4,00;0,00;0,00;0,00;3,00;3,00;8,00;0,00;0,00;0,00
2022-03-27;44,00;11,00;28,00;9,00;9,00;17,00;0,00;5,00;17,00;6,00;7,00;4,00;5,00;0,00;0,00;7,00;5,00;0,00;0,00;0,00;0,00
2022-04-03;66,00;14,00;21,00;36,00;10,00;36,00;13,00;5,00;7,00;5,00;0,00;4,00;7,00;5,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00
2022-04-10;45,00;17,00;19,00;16,00;10,00;19,00;12,00;19,00;25,00;5,00;0,00;9,00;7,00;0,00;4,00;3,00;4,00;0,00;7,00;0,00;0,00
2022-04-17;61,00;10,00;14,00;11,00;22,00;22,00;7,00;20,00;5,00;7,00;0,00;3,00;0,00;5,00;3,00;3,00;5,00;0,00;0,00;0,00;6,00
2022-04-24;43,00;15,00;16,00;24,00;16,00;9,00;8,00;8,00;0,00;7,00;3,00;4,00;0,00;3,00;4,00;3,00;11,00;4,00;0,00;0,00;0,00
2022-05-01;61,00;22,00;23,00;9,00;16,00;11,00;0,00;13,00;6,00;7,00;0,00;8,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00
2022-05-08;58,00;25,00;18,00;14,00;11,00;0,00;0,00;5,00;7,00;0,00;6,00;5,00;3,00;5,00;5,00;0,00;0,00;7,00;0,00;0,00;0,00
2022-05-15;53,00;15,00;23,00;17,00;16,00;23,00;14,00;7,00;7,00;9,00;11,00;5,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;7,00;0,00
2022-05-22;53,00;12,00;25,00;23,00;21,00;19,00;19,00;10,00;6,00;4,00;4,00;8,00;6,00;5,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2022-05-29;54,00;27,00;30,00;16,00;16,00;20,00;8,00;5,00;6,00;12,00;0,00;7,00;7,00;0,00;0,00;7,00;3,00;4,00;0,00;0,00;0,00
2022-06-05;46,00;24,00;29,00;20,00;33,00;21,00;16,00;11,00;0,00;7,00;0,00;3,00;3,00;4,00;3,00;4,00;0,00;0,00;5,00;0,00;0,00
2022-06-12;50,00;27,00;24,00;16,00;29,00;29,00;9,00;8,00;7,00;11,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;10,00;0,00;4,00
2022-06-19;57,00;27,00;37,00;0,00;40,00;21,00;7,00;10,00;8,00;14,00;4,00;10,00;3,00;3,00;4,00;4,00;0,00;0,00;0,00;3,00;0,00
2022-06-26;67,00;34,00;31,00;22,00;32,00;20,00;10,00;13,00;0,00;18,00;0,00;13,00;7,00;8,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00
2022-07-03;53,00;27,00;39,00;29,00;39,00;46,00;9,00;19,00;6,00;16,00;19,00;16,00;5,00;13,00;7,00;10,00;5,00;4,00;0,00;3,00;0,00
2022-07-10;78,00;34,00;37,00;29,00;53,00;41,00;16,00;11,00;5,00;21,00;0,00;9,00;8,00;0,00;0,00;4,00;4,00;9,00;0,00;3,00;0,00
2022-07-17;60,00;44,00;57,00;31,00;41,00;39,00;7,00;11,00;11,00;24,00;16,00;6,00;10,00;11,00;8,00;14,00;8,00;4,00;0,00;0,00;0,00
2022-07-24;62,00;38,00;41,00;35,00;38,00;42,00;25,00;18,00;17,00;22,00;3,00;11,00;12,00;10,00;4,00;3,00;5,00;0,00;0,00;0,00;4,00
2022-07-31;78,00;32,00;34,00;24,00;28,00;34,00;22,00;15,00;12,00;8,00;9,00;4,00;10,00;10,00;4,00;7,00;0,00;0,00;0,00;0,00;6,00
2022-08-07;56,00;40,00;27,00;23,00;38,00;30,00;17,00;19,00;9,00;7,00;0,00;9,00;11,00;0,00;0,00;3,00;4,00;0,00;0,00;0,00;0,00
2022-08-14;52,00;27,00;30,00;21,00;24,00;14,00;13,00;7,00;15,00;10,00;4,00;11,00;6,00;6,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00
2022-08-21;42,00;19,00;41,00;14,00;27,00;18,00;19,00;10,00;6,00;10,00;0,00;4,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00
2022-08-28;54,00;22,00;18,00;14,00;33,00;10,00;5,00;10,00;4,00;9,00;0,00;9,00;5,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00
2022-09-04;39,00;25,00;17,00;8,00;26,00;17,00;14,00;0,00;0,00;0,00;0,00;14,00;4,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-09-11;49,00;19,00;18,00;7,00;13,00;19,00;14,00;14,00;5,00;0,00;4,00;9,00;0,00;0,00;5,00;4,00;0,00;0,00;0,00;0,00;0,00
2022-09-18;25,00;12,00;12,00;16,00;0,00;5,00;6,00;0,00;10,00;0,00;5,00;8,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-09-25;23,00;28,00;7,00;7,00;4,00;6,00;0,00;0,00;12,00;0,00;0,00;6,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2022-10-02;26,00;21,00;5,00;5,00;8,00;10,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2022-10-09;16,00;12,00;8,00;7,00;0,00;9,00;5,00;6,00;0,00;9,00;0,00;7,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;5,00;0,00
2022-10-16;33,00;8,00;5,00;10,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;4,00;7,00;7,00;4,00;6,00;0,00;0,00
2022-10-23;38,00;10,00;4,00;9,00;11,00;4,00;0,00;20,00;8,00;10,00;6,00;3,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;11,00
2022-10-30;20,00;3,00;6,00;8,00;6,00;11,00;7,00;4,00;7,00;0,00;7,00;14,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
